GID_2,id,province,district,trend400_ln_y1990,trend400_ln_y1991,trend400_ln_y1992,trend400_ln_y1993,trend400_ln_y1994,trend400_ln_y1995,trend400_ln_y1996,trend400_ln_y1997,trend400_ln_y1998,trend400_ln_y1999,trend400_ln_y2000,trend400_ln_y2001,trend400_ln_y2002,trend400_ln_y2003,trend400_ln_y2004,trend400_ln_y2005,trend400_ln_y2006,trend400_ln_y2007,trend400_ln_y2008,trend400_ln_y2009,trend400_ln_y2010,trend400_ln_y2011,trend400_ln_y2012,trend400_ln_y2013,trend400_ln_y2014,trend400_ln_y2015,trend400_ln_y2016,trend400_ln_y2017,trend400_ln_y2018,trend400_ln_y2019,trend400_ln_y2020,trend400_ln_y2021,trend400_ln_y2022
KHM.18.8_2,60,PreahVihéar,TbaengMeanChey,6.4943428,6.515183,6.5359874,6.556704,6.5772719,6.5986919,6.6218138,6.6473007,6.6757097,6.7074342,6.7426805,6.7816157,6.824266,6.8705759,6.9203129,6.9730463,7.0282125,7.0853171,7.1439705,7.2039976,7.2654133,7.3282313,7.392395,7.4576516,7.5237961,7.5906148,7.6578069,7.7249937,7.7920098,7.8586516,7.9248066,7.9906073,8.0563116
KHM.19.10_2,61,PreyVêng,PreyVeng,6.573257,6.6107187,6.6482944,6.6861639,6.7245317,6.7647033,6.8077312,6.854485,6.905601,6.9613709,7.0215893,7.085722,7.1530237,7.2227101,7.2938781,7.3653898,7.4359903,7.5042305,7.5686989,7.6284952,7.683248,7.7329121,7.7777457,7.8181567,7.8546405,7.8876934,7.917901,7.9458728,7.9720521,7.9967761,8.0205183,8.0437965,8.0669928
KHM.19.11_2,62,PreyVêng,PurRieng,6.7180285,6.7525544,6.7871337,6.8217773,6.8564792,6.8923135,6.9301252,6.9705248,7.0139112,7.0603266,7.1093254,7.1603136,7.2126465,7.2657561,7.3190422,7.3718829,7.4235773,7.4734764,7.5212593,7.5669312,7.6107278,7.6530638,7.694272,7.7346492,7.774435,7.8138881,7.8532038,7.8923845,7.9311123,7.9690561,8.0060596,8.0423632,8.0782642
KHM.19.12_2,63,PreyVêng,SithorKandal,6.7552543,6.7754683,6.7957273,6.8160052,6.8362012,6.8576026,6.8813381,6.9084382,6.9398508,6.9762921,7.0180368,7.0651069,7.1173005,7.1741743,7.2349253,7.2984705,7.3634624,7.4287133,7.4931788,7.5559793,7.6162686,7.6732974,7.7263565,7.7751269,7.8197837,7.8607612,7.8987064,7.9342232,7.967967,8.0003586,8.0318298,8.0627947,8.0935392
KHM.19.13_2,64,PreyVêng,SvayAntor,6.210197,6.251286,6.2925124,6.3340211,6.3759675,6.4196439,6.4661283,6.5160642,6.569736,6.6268296,6.6865578,6.7482915,6.8116679,6.8763685,6.9420395,7.0082498,7.0745158,7.1404357,7.205533,7.2693753,7.3315554,7.3916459,7.4493589,7.504787,7.5581079,7.609664,7.659852,7.7092261,7.7584858,7.8080778,7.8582783,7.90903,7.9600916
KHM.19.1_2,65,PreyVêng,BaPhnum,6.6115041,6.6438498,6.6762505,6.7087598,6.7413774,6.7749767,6.810163,6.8474731,6.8873825,6.9302187,6.9760857,7.025022,7.0769343,7.1316037,7.1886463,7.2474618,7.3072791,7.3672504,7.4266791,7.4850678,7.542068,7.597353,7.6505384,7.7014661,7.75003,7.7961078,7.8395777,7.8804336,7.9188151,7.9550438,7.9897881,8.0239,8.0578499
KHM.19.2_2,66,PreyVêng,KamchayMear,6.3377857,6.3719301,6.406116,6.4404097,6.4748707,6.5106435,6.5486937,6.5896959,6.6340127,6.6816006,6.7319403,6.7844191,6.8385229,6.8938026,6.9498625,7.0063434,7.0629048,7.1194811,7.1761918,7.233345,7.2912464,7.3501401,7.4101076,7.4708834,7.5321031,7.5934806,7.6547651,7.7157903,7.7766509,7.8373537,7.8979888,7.9586692,8.0194921
KHM.19.3_2,67,PreyVêng,KampongTrabaek,6.741179,6.7679782,6.7948108,6.8217182,6.8487501,6.8769264,6.9070234,6.9396601,6.9752264,7.0138826,7.0554938,7.0998106,7.1465297,7.1953087,7.24575,7.2974038,7.3498344,7.402719,7.4557996,7.5089321,7.5621252,7.6153541,7.6685333,7.7213144,7.7731314,7.823482,7.8721476,7.919126,7.9645796,8.008729,8.0518475,8.0942974,8.1363697
KHM.19.4_2,68,PreyVêng,Kanhchriech,6.3706007,6.4104304,6.450284,6.4901633,6.5299597,6.57057,6.6126561,6.6568313,6.7035933,6.7532539,6.8058882,6.8614745,6.9201322,6.981895,7.0466642,7.1139474,7.1829195,7.2527452,7.3224359,7.3913894,7.4592476,7.5257931,7.590939,7.6543221,7.7155414,7.7741809,7.8301415,7.8833842,7.9342461,7.9832973,8.0311794,8.0785494,8.1256723
KHM.19.5_2,69,PreyVêng,MeSang,6.2992606,6.34093,6.3826885,6.4246941,6.4670424,6.510879,6.5569887,6.6058798,6.6577091,6.7122145,6.7684464,6.8252306,6.8812284,6.9350209,6.9857197,7.0329299,7.0768332,7.1181545,7.1577492,7.1966567,7.2358832,7.2765126,7.3194723,7.3652825,7.4141431,7.4658628,7.5196991,7.5747313,7.630343,7.6859651,7.7412305,7.7961602,7.8508849
KHM.19.6_2,70,PreyVêng,PeaReang,6.3643875,6.402669,6.4410973,6.4798183,6.5189362,6.5597262,6.6032243,6.6503682,6.7018895,6.7582026,6.8193417,6.8851218,6.955164,7.0291057,7.1064739,7.1866322,7.2688441,7.3519316,7.43468,7.5157585,7.5941186,7.6686316,7.7380185,7.8013287,7.8582587,7.9090352,7.9543247,7.994956,8.0319586,8.066391,8.0992088,8.1313105,8.1631908
KHM.19.7_2,71,PreyVêng,PeamChor,6.583416,6.6159387,6.6484194,6.6807966,6.7128873,6.7455907,6.7794032,6.8144884,6.8508124,6.8885374,6.9276633,6.9683051,7.0106521,7.0551467,7.1022515,7.1523547,7.2059112,7.2629104,7.3231277,7.3861237,7.4513202,7.5176692,7.5842352,7.6500378,7.7138858,7.774755,7.8318548,7.884738,7.9335203,7.978662,8.0210295,8.0617704,8.1017714
KHM.19.8_2,72,PreyVêng,PeamRo,7.1802106,7.1533194,7.1265502,7.100287,7.0745783,7.0505934,7.0295353,7.0129042,7.0019011,6.9973674,6.9999051,7.0101104,7.0287786,7.0566306,7.0935402,7.138648,7.1905689,7.2478552,7.3093777,7.3744063,7.4424734,7.5131311,7.5857172,7.6596007,7.7342606,7.8090734,7.8834047,7.9567518,8.0291147,8.100914,8.172534,8.2443762,8.316431
KHM.19.9_2,73,PreyVêng,PreahSdach,6.1421337,6.1900692,6.2383127,6.2873073,6.3376198,6.3908572,6.4482632,6.5106754,6.5785809,6.6522365,6.7311392,6.814209,6.8998222,6.9858384,7.0705748,7.152729,7.2314668,7.3063555,7.3772888,7.4444275,7.5079126,7.5677667,7.6236463,7.6754546,7.7232823,7.7674198,7.8084188,7.8470216,7.8836732,7.9188862,7.9531293,7.986917,8.0204954
KHM.2.10_2,74,Batdâmbâng,RukhKiri,6.4613571,6.4959974,6.5306687,6.5654349,6.6003671,6.636632,6.6751757,6.7167344,6.7617145,6.8101802,6.8617215,6.9157457,6.9716306,7.0287194,7.0862398,7.1432753,7.1989737,7.2526484,7.3039002,7.3525763,7.3988562,7.4430938,7.4857869,7.5277653,7.5698991,7.6127472,7.6567225,7.7022114,7.7492061,7.7972741,7.8462,7.8958163,7.9458194
KHM.2.11_2,75,Batdâmbâng,Samlout,6.7518587,6.7804885,6.8091717,6.8380122,6.8671627,6.8977528,6.930656,6.9665108,7.0057912,7.0487247,7.0952454,7.1451077,7.1979427,7.2532845,7.3105445,7.3690219,7.4279432,7.4865346,7.5442638,7.6008124,7.6560526,7.7098985,7.7622824,7.8131256,7.8624177,7.9102564,7.9567857,8.0020962,8.0462523,8.0893002,8.131422,8.1730375,8.2144756
KHM.2.12_2,76,Batdâmbâng,SampovLun,6.7349596,6.7416754,6.748312,6.754828,6.7611208,6.7682695,6.7771602,6.7886057,6.8032236,6.8215137,6.8437786,6.8703008,6.9012628,6.9365339,6.9756465,7.0179291,7.0624442,7.1083064,7.1550918,7.2028689,7.2522264,7.3040376,7.3589835,7.4169474,7.4775982,7.5406203,7.6053343,7.6709538,7.7362561,7.8006516,7.8639383,7.9263086,7.988276
KHM.2.13_2,77,Batdâmbâng,Sangkae,7.8344893,7.864727,7.894876,7.9247537,7.9540682,7.9834056,8.0130606,8.0431404,8.0735664,8.1040068,8.1338491,8.162323,8.1885948,8.211853,8.2313395,8.246418,8.2567263,8.2624321,8.2644024,8.2643852,8.2651281,8.2686329,8.2762642,8.2887793,8.3064337,8.3290596,8.3560324,8.3863497,8.4186287,8.4521408,8.486805,8.5224915,8.5587778
KHM.2.14_2,78,Batdâmbâng,ThmaKoul,7.0159245,7.0586767,7.1012716,7.143404,7.1845999,7.2251196,7.2648001,7.3034596,7.3408833,7.3766932,7.4103999,7.4414787,7.46944,7.4939303,7.5147557,7.5319791,7.5462322,7.5587606,7.5715556,7.5875115,7.6088109,7.6369905,7.6729131,7.7170367,7.7695341,7.8301625,7.8981686,7.9724483,8.0513248,8.1330042,8.2162514,8.3003778,8.3847752
KHM.2.15_2,79,Batdâmbâng,TonléSap,6.8306074,6.8606877,6.8907952,6.9209785,6.9513235,6.9828968,7.0165029,7.0527172,7.0919876,7.1345086,7.1801748,7.2287688,7.2800059,7.3335772,7.3890533,7.4459352,7.5035472,7.561141,7.6180091,7.6736984,7.727951,7.7806239,7.8317547,7.8814964,7.9299979,7.9773746,8.0236349,8.0686998,8.1125078,8.1551142,8.1967649,8.2379084,8.2788935
KHM.2.1_2,80,Batdâmbâng,AekPhnum,6.793901,6.8206544,6.8474212,6.874228,6.9010992,6.9291759,6.959456,6.9928021,7.029933,7.071362,7.1173396,7.1678972,7.2228913,7.2820354,7.3448844,7.4108477,7.4792347,7.549439,7.6209016,7.6930447,7.7653565,7.8372941,7.9081979,7.977653,8.0455494,8.1119804,8.1771221,8.2412271,8.3044405,8.3670168,8.4291735,8.4911623,8.5531912
KHM.2.2_2,81,Batdâmbâng,Banan,6.3944306,6.4436288,6.4930682,6.5432067,6.5946093,6.6487985,6.7070637,6.7704215,6.8396735,6.9153986,6.9977145,7.0862474,7.1802135,7.2786074,7.380085,7.4828405,7.5845432,7.6828942,7.7757339,7.8615484,7.9393044,8.0086193,8.0695133,8.1223736,8.1678944,8.207098,8.2413378,8.2720852,8.3009329,8.3289566,8.3567991,8.3848286,8.4130096
KHM.2.3_2,82,Batdâmbâng,Battambang,8.0389309,8.0716763,8.1044331,8.1372118,8.1699991,8.2037592,8.2392368,8.2770424,8.3176394,8.3612633,8.4078579,8.4571953,8.5089216,8.5625954,8.61765,8.6733875,8.7290325,8.7839308,8.8376045,8.8898087,8.9405212,8.9897957,9.0377703,9.0845871,9.1303511,9.1751165,9.2189074,9.2617426,9.3036919,9.3448839,9.3853979,9.4255257,9.4655113
KHM.2.4_2,83,Batdâmbâng,Bavel,6.2726746,6.3238807,6.3751936,6.4267654,6.4787097,6.5321765,6.587935,6.6462564,6.707046,6.769722,6.8332992,6.8969817,6.9600172,7.0218039,7.0819259,7.1401043,7.1962409,7.250514,7.3032374,7.3549776,7.4064894,7.4585047,7.51162,7.5662265,7.6224747,7.6801114,7.7387404,7.7978721,7.8569522,7.9156923,7.9741302,8.0324688,8.0906734
KHM.2.5_2,84,Batdâmbâng,Kamrieng,6.8079004,6.8214173,6.8348041,6.8478513,6.8602705,6.8727889,6.8860226,6.9005661,6.9170346,6.935957,6.9578314,6.983243,7.0129347,7.0474386,7.0866866,7.1301022,7.1765242,7.2245269,7.272862,7.3208246,7.3684478,7.4161968,7.4646297,7.5145955,7.5670166,7.6227479,7.6818852,7.7439089,7.8083129,7.8745413,7.9416847,8.0090103,8.0762949
KHM.2.6_2,85,Batdâmbâng,KoasKrala,6.7462764,6.7728815,6.7993674,6.8255959,6.8514109,6.8777509,6.9053421,6.9347982,6.9666452,7.0012608,7.0387979,7.079186,7.1222067,7.1675434,7.2147522,7.2632437,7.3123155,7.3613214,7.4097295,7.457191,7.5035338,7.5487018,7.592773,7.6357555,7.6775866,7.7181168,7.7571688,7.7945795,7.8303146,7.8644791,7.897532,7.9299631,7.9621816
KHM.2.7_2,86,Batdâmbâng,MoungRuessei,6.7006474,6.7329407,6.7652187,6.7974405,6.8295531,6.8623633,6.8964577,6.9323816,6.9706459,7.0116572,7.0556188,7.1025262,7.1523113,7.204659,7.2589846,7.3144193,7.3699274,7.4247437,7.4779029,7.528585,7.5761628,7.6200886,7.659874,7.6952181,7.7261801,7.753077,7.7765303,7.797543,7.8175344,7.8372426,7.8570728,7.8773136,7.8977995
KHM.2.8_2,87,Batdâmbâng,PhnumProek,6.8483543,6.8702111,6.8919773,6.913444,6.9343739,6.9555564,6.9775524,7.0008397,7.0259347,7.0533757,7.0836501,7.1172338,7.1544156,7.1951332,7.2388697,7.2847643,7.3317018,7.3783469,7.4234495,7.4661784,7.5061827,7.5434899,7.5784693,7.6116877,7.6440973,7.6767864,7.7109103,7.7471843,7.7861056,7.8277097,7.8715253,7.9168649,7.962934
KHM.2.9_2,88,Batdâmbâng,RotonakMondol,6.7417436,6.7478456,6.7538514,6.7597332,6.7655792,6.7726908,6.7822733,6.7955794,6.8137217,6.837389,6.866837,6.9020796,6.9429789,6.9893131,7.0406809,7.0963264,7.155282,7.2165771,7.279285,7.3426194,7.405901,7.4686422,7.5304971,7.5912538,7.6507158,7.7086167,7.7646751,7.8186555,7.8706183,7.9208241,7.9697452,8.0179958,8.0661354
KHM.20.1_2,89,Rôtânôkiri,AndoungMeas,6.749896,6.7763729,6.8028297,6.8292284,6.8555112,6.8826547,6.911448,6.9424887,6.9761844,7.0126867,7.0518508,7.0933652,7.1368265,7.1817865,7.2277408,7.2741156,7.3203459,7.3660288,7.4108644,7.4547329,7.4976935,7.5398846,7.5816121,7.6231222,7.6646199,7.7061453,7.7476425,7.7890744,7.8303752,7.8714137,7.9121585,7.952806,7.9934711
KHM.20.2_2,90,Rôtânôkiri,BanLung,6.7319345,6.7781892,6.8244772,6.8707614,6.9168496,6.9634748,7.0110893,7.0600781,7.1107569,7.16324,7.2174349,7.2731962,7.3303914,7.3888011,7.4482722,7.5085006,7.568984,7.6291108,7.6881933,7.74543,7.800251,7.8524461,7.9022126,7.9496417,7.9946642,8.036952,8.0760031,8.1111698,8.1416512,8.1672649,8.18857,8.2069054,8.2241306
KHM.20.3_2,91,Rôtânôkiri,BarKaev,6.561347,6.5925436,6.6237535,6.6549811,6.6862278,6.7183819,6.7519822,6.7871604,6.8238482,6.8617024,6.9002323,6.9389291,6.9772701,7.0147772,7.051033,7.085701,7.11865,7.1500173,7.1803551,7.2103806,7.2407932,7.2722201,7.3052101,7.3400393,7.3767738,7.4152875,7.4553337,7.4965844,7.5385942,7.5809979,7.6235709,7.6662526,7.7090302
KHM.20.4_2,92,Rôtânôkiri,KounMom,6.5640721,6.5885935,6.6130786,6.637465,6.661653,6.6865883,6.7130442,6.7415915,6.7725883,6.806119,6.8418889,6.8793569,6.917974,6.9573159,6.9970613,7.0369768,7.0768299,7.1163874,7.1555557,7.1944747,7.2335186,7.2730393,7.3133211,7.3544869,7.3965597,7.439466,7.4830194,7.5270309,7.5713587,7.6158133,7.6602569,7.7047276,7.7491169
KHM.20.5_2,93,Rôtânôkiri,Lumphat,6.636879,6.6641574,6.6914144,6.718605,6.7456784,6.7736311,6.8032827,6.8352489,6.8699522,6.9075556,6.9479175,6.9907217,7.0355473,7.0818672,7.1290193,7.1762218,7.2226486,7.2676024,7.3105841,7.3513722,7.3899932,7.4265203,7.4611864,7.4941926,7.5257049,7.5558767,7.5848293,7.6126146,7.6392808,7.6648903,7.6896601,7.7139788,7.738184
KHM.20.6_2,94,Rôtânôkiri,OuChum,6.6343284,6.6591544,6.6839242,6.7085381,6.7328072,6.7575064,6.7832823,6.8106384,6.8399901,6.8715363,6.9052515,6.9410291,6.9787011,7.0180993,7.0589228,7.1006374,7.14258,7.184154,7.2249584,7.264874,7.30407,7.3427114,7.3809519,7.4185648,7.4550209,7.489861,7.5227499,7.5535278,7.582211,7.6090198,7.6344438,7.65909,7.6834617
KHM.20.7_2,95,Rôtânôkiri,OuYaDav,6.5768032,6.5934458,6.6102586,6.6276131,6.6457906,6.6660647,6.6894956,6.7169065,6.7488961,6.7857847,6.8275762,6.8740501,6.9248271,6.9794054,7.0371132,7.0971012,7.15839,7.2199888,7.2811756,7.3415337,7.4009104,7.4592781,7.5166955,7.5731115,7.6283116,7.6821146,7.7343717,7.7849779,7.8338666,7.8811049,7.9270239,7.9721804,8.0170641
KHM.20.8_2,96,Rôtânôkiri,TaVeaeng,6.7306123,6.7407546,6.7510138,6.7616711,6.7732053,6.7873921,6.8055739,6.8287506,6.8576055,6.8924632,6.933259,6.9796743,7.0311861,7.087101,7.1465278,7.2083712,7.2713742,7.3342433,7.3956523,7.4548202,7.5114422,7.5654578,7.6170306,7.6663499,7.7135906,7.7588959,7.8023853,7.8441792,7.8844023,7.9232078,7.9608922,7.9979391,8.0347652
KHM.20.9_2,97,Rôtânôkiri,VeunSai,6.6082768,6.6355848,6.6628647,6.6900635,6.7171159,6.7449994,6.7744603,6.8060474,6.8401155,6.8767509,6.9157357,6.9566765,6.9990783,7.0423956,7.0860267,7.1293173,7.1716461,7.2124996,7.2515802,7.2888947,7.32478,7.3596597,7.3940697,7.4284072,7.4629121,7.4976835,7.5327029,7.567884,7.6031179,7.6383166,7.6734681,7.708672,7.743896
KHM.21.10_2,98,Siemréab,SreiSnam,6.46171,6.4972224,6.532742,6.5682673,6.6037631,6.6403584,6.6789355,6.7201118,6.7643156,6.8115902,6.8615341,6.9136157,6.9672575,7.0219026,7.076983,7.1319308,7.186233,7.2397451,7.2925005,7.3447618,7.3969913,7.4497018,7.5033631,7.5582595,7.6144538,7.6718049,7.7298284,7.7880621,7.8460693,7.9035325,7.9605174,8.0172091,8.0737991
KHM.21.11_2,99,Siemréab,SvayLeu,6.8014703,6.8232446,6.8449883,6.8666611,6.888226,6.9108353,6.9353919,6.9626527,6.9932399,7.0275698,7.0658226,7.1078763,7.1533823,7.2018142,7.2524734,7.3045139,7.3570156,7.4091463,7.4602404,7.5098557,7.5578094,7.6040964,7.6487842,7.6918898,7.7334137,7.7734323,7.8120499,7.8494782,7.8858714,7.9212313,7.955627,7.989346,8.0228109
KHM.21.12_2,100,Siemréab,TonléSap,6.8454986,6.8795848,6.9136586,6.9477096,6.9817152,7.0167589,7.0537148,7.093276,7.1359015,7.1817245,7.2305031,7.2817588,7.3348284,7.3889313,7.4432135,7.4968896,7.5491395,7.5992584,7.6467452,7.6913466,7.7330737,7.7720847,7.8086791,7.8433561,7.8766842,7.9091911,7.9412966,7.9732652,8.0051937,8.0370197,8.0687189,8.1003838,8.1320333
KHM.21.13_2,101,Siemréab,Varin,6.848855,6.8771062,6.905334,6.9334898,6.9614849,6.9903197,7.0207562,7.0533814,7.0885544,7.1263351,7.1664405,7.2084928,7.2519641,7.2962208,7.340518,7.3840313,7.4258752,7.4653053,7.5017691,7.5349936,7.5649738,7.5919123,7.61621,7.6383367,7.6586795,7.6775193,7.6950336,7.7112651,7.7262058,7.7398386,7.7525597,7.7649322,7.7771831
KHM.21.1_2,102,Siemréab,AngkorChum,6.5955968,6.6287026,6.6618195,6.6949558,6.7281051,6.7621331,6.7976718,6.8353076,6.8755031,6.918561,6.9645905,7.0133948,7.0646577,7.1179252,7.1725678,7.2278299,7.2829013,7.3372369,7.3904896,7.4424634,7.4931045,7.5423279,7.5897112,7.634779,7.6772051,7.7168398,7.753726,7.7881451,7.8207927,7.8522987,7.8832307,7.9140201,7.9448028
KHM.21.2_2,103,Siemréab,AngkorThum,6.3334117,6.3763099,6.4192648,6.4623766,6.5057468,6.5502791,6.5965476,6.6449494,6.6956396,6.7484221,6.8031297,6.8595386,6.9174833,6.9767442,7.0370831,7.0982413,7.1598787,7.2217569,7.2837524,7.3459253,7.4084916,7.4716024,7.5351939,7.5990429,7.6627607,7.7260127,7.7885532,7.8501706,7.91079,7.9704752,8.0295219,8.0883074,8.1469898
KHM.21.3_2,104,Siemréab,BanteaySrei,6.7293105,6.7462955,6.7633438,6.780571,6.7981544,6.8170552,6.8379822,6.8615704,6.8884268,6.9189935,6.9535418,6.9922285,7.0349827,7.0815506,7.1315265,7.1843405,7.2392983,7.2957072,7.3529758,7.4107728,7.469008,7.527606,7.5864406,7.6453166,7.7040582,7.7625079,7.8205972,7.8782034,7.9352779,7.9917827,8.0478268,8.1035948,8.1592112
KHM.21.4_2,105,Siemréab,ChiKraeng,6.7141013,6.7397342,6.7651844,6.7901793,6.8144059,6.8385029,6.8630109,6.8883934,6.9151478,6.9435453,6.9737101,7.0057387,7.0397944,7.0761056,7.114624,7.1551065,7.1972055,7.2410784,7.286881,7.334774,7.384923,7.4373369,7.4917836,7.5477691,7.6047258,7.6619797,7.7188177,7.7745571,7.8286119,7.880661,7.9308844,7.9799318,8.0285206
KHM.21.5_2,106,Siemréab,Kralanh,6.4135547,6.4442358,6.4749489,6.5057507,6.536705,6.5688467,6.603034,6.6400332,6.68051,6.724864,6.7732449,6.8254604,6.8811316,6.9397769,7.0007706,7.063365,7.1266799,7.1899853,7.2529254,7.3154445,7.3777051,7.4398932,7.5019207,7.5637774,7.6255064,7.6871295,7.7486324,7.8099251,7.8710165,7.9318609,7.9925079,8.0530462,8.1134548
KHM.21.6_2,107,Siemréab,PrasatBakong,6.6896977,6.7292576,6.7687697,6.8081102,6.8473167,6.887506,6.9296403,6.9746084,7.0232034,7.0760145,7.1333647,7.195322,7.2619848,7.3334632,7.4096899,7.4904075,7.5751796,7.6633482,7.7540426,7.8462429,7.9387212,8.0300741,8.1188011,8.2039728,8.285058,8.3618011,8.4343767,8.5030966,8.5684404,8.6310043,8.6915054,8.7508249,8.8096991
KHM.21.7_2,108,Siemréab,Puok,7.0847912,7.1136827,7.1424942,7.1710634,7.1991467,7.2274132,7.2562742,7.2861743,7.3174467,7.3502479,7.3845434,7.4202008,7.4572988,7.496192,7.5372934,7.5810914,7.627861,7.6775589,7.7300811,7.7853293,7.8432059,7.9034829,7.9657264,8.0293179,8.0935907,8.1577826,8.2213879,8.2840338,8.3455563,8.4058599,8.4650869,8.5236549,8.5820017
KHM.21.8_2,109,Siemréab,SiemReap,7.2972174,7.3503485,7.4033895,7.4567642,7.5113335,7.5693731,7.6325917,7.7020583,7.7780228,7.8604393,7.9488244,8.0422697,8.1393728,8.2381573,8.3359318,8.430563,8.5204105,8.6043797,8.6818876,8.7528505,8.8176317,8.8767624,8.9309149,8.9807911,9.0270672,9.0703688,9.1112471,9.1502047,9.187748,9.224391,9.2605209,9.2964144,9.3322601
KHM.21.9_2,110,Siemréab,SoutrNikom,6.6143107,6.63835,6.6623898,6.6864424,6.7105203,6.735496,6.7620878,6.7909994,6.8228273,6.8579941,6.8968177,6.9394908,6.9860845,7.0366879,7.0913286,7.1499462,7.2124448,7.2786303,7.3484044,7.4217901,7.4988813,7.5796885,7.6639557,7.7514272,7.8418226,7.9347272,8.0297222,8.1263142,8.2238665,8.3220673,8.4207668,8.519887,8.6191406
KHM.22.1_2,111,StœngTrêng,Sesan,6.7917166,6.8195953,6.8474612,6.8752928,6.9030547,6.9317508,6.9621978,6.9950199,7.0306315,7.0691752,7.1104794,7.1541839,7.1998081,7.2467937,7.294476,7.3420973,7.3888779,7.4341683,7.4775457,7.5188894,7.5583649,7.5961914,7.6326694,7.6680098,7.7023335,7.7356491,7.7678967,7.7989864,7.8288631,7.8575373,7.885211,7.9123011,7.9392133
KHM.22.2_2,112,StœngTrêng,SiemBouk,6.6305609,6.6565351,6.6825356,6.7085733,6.7346621,6.7618694,6.7911024,6.8230758,6.8582497,6.8967547,6.9383535,6.9825668,7.0288033,7.0764027,7.1246004,7.1725402,7.2193441,7.2642627,7.3068342,7.3469653,7.3848491,7.4207683,7.4551177,7.4882312,7.5203829,7.551692,7.5821991,7.6119232,7.6408491,7.6689987,7.6964931,7.7235956,7.7505751
KHM.22.3_2,113,StœngTrêng,SiemPang,6.7272692,6.7421923,6.7573171,6.7731175,6.7898641,6.8087101,6.8304873,6.8557749,6.8849144,6.9179759,6.9547138,6.9947042,7.0374236,7.082303,7.1287198,7.1760221,7.2236004,7.2710013,7.3180366,7.3647809,7.4115767,7.4588971,7.5073142,7.5572367,7.6089101,7.6622238,7.7166767,7.7713776,7.8257136,7.8793101,7.9321189,7.9844246,8.0365562
KHM.22.4_2,114,StœngTrêng,StuengTraeng,6.7875552,6.8322797,6.8769298,6.921319,6.9651337,7.009048,7.0534468,7.0986156,7.1447039,7.1916442,7.23908,7.2865605,7.3335919,7.3796926,7.4243779,7.4672089,7.507874,7.5463381,7.582962,7.6182113,7.6526594,7.6868229,7.7211304,7.7555981,7.7900887,7.8243742,7.8581758,7.891335,7.9236193,7.9549499,7.9854822,8.0156107,8.0456781
KHM.22.5_2,115,StœngTrêng,ThalaBarivat,6.6004314,6.6308665,6.6610689,6.6905661,6.7188272,6.7463851,6.7738004,6.8015375,6.8301802,6.8601823,6.8917589,6.9250331,6.9600759,6.9967813,7.0348811,7.0739789,7.1135516,7.1531663,7.1924891,7.2313704,7.2698722,7.3081713,7.3466043,7.3853087,7.4242988,7.4634352,7.5023856,7.5406642,7.5779619,7.6141186,7.649271,7.6838322,7.7182164
KHM.23.1_2,116,SvayRieng,Bavet,6.837059,6.8658953,6.8948321,6.9239225,6.9531636,6.983572,7.0160475,7.0512896,7.0899444,7.1324849,7.1790223,7.2293348,7.2829237,7.3388906,7.3960528,7.4531941,7.5091128,7.5628242,7.6135974,7.660974,7.7048516,7.7453423,7.7829218,7.8181658,7.8516893,7.8841591,7.9162188,7.9482884,7.9806204,8.0133533,8.046546,8.0801678,8.1139145
KHM.23.2_2,117,SvayRieng,Chantrea,6.7707481,6.7994375,6.82797,6.8560271,6.8831239,6.9098077,6.9362879,6.962501,6.9882703,7.0132823,7.0369587,7.0587931,7.0785093,7.0961404,7.1118155,7.1258936,7.1390381,7.1524396,7.167563,7.1858268,7.2085643,7.237021,7.2723217,7.3150692,7.3653822,7.4228721,7.4863868,7.554595,7.6260939,7.6997461,7.7747431,7.8505011,7.9264898
KHM.23.3_2,118,SvayRieng,KampongRou,6.5398145,6.5866146,6.633389,6.6799898,6.7260509,6.7721634,6.818501,6.8650241,6.9114676,6.9573264,7.001802,7.044066,7.0833383,7.119,7.1505041,7.177762,7.2010345,7.2208099,7.2378621,7.2534008,7.2689276,7.2862082,7.3072338,7.3335233,7.3661995,7.4060478,7.4530306,7.5062466,7.5642905,7.6258602,7.6898136,7.7551532,7.8208995
KHM.23.4_2,119,SvayRieng,RomeasHaek,6.4175091,6.4649363,6.5123162,6.559505,6.6062255,6.6531134,6.7004981,6.7484999,6.7969804,6.8454928,6.8932576,6.9394426,6.9833732,7.0245523,7.0627079,7.0976076,7.1291618,7.1576467,7.1835222,7.2076879,7.2315116,7.2567458,7.2854614,7.3193302,7.3596826,7.4071817,7.4615645,7.5219688,7.5869703,7.6551671,7.7253494,7.7965431,7.8680186
KHM.23.5_2,120,SvayRieng,Rumduol,6.4293556,6.4482346,6.4668994,6.4851389,6.5028715,6.5213323,6.5418248,6.5654535,6.5933189,6.6262174,6.664556,6.7085729,6.758142,6.8129225,6.872323,6.9354978,7.0014844,7.0692453,7.1382799,7.2083654,7.2794838,7.351573,7.4243622,7.4974031,7.5702519,7.6424565,7.713695,7.7837787,7.8524384,7.9195275,7.9851818,8.0497389,8.11374
