GID_2,id,province,district,trend6_ln_y1990,trend6_ln_y1991,trend6_ln_y1992,trend6_ln_y1993,trend6_ln_y1994,trend6_ln_y1995,trend6_ln_y1996,trend6_ln_y1997,trend6_ln_y1998,trend6_ln_y1999,trend6_ln_y2000,trend6_ln_y2001,trend6_ln_y2002,trend6_ln_y2003,trend6_ln_y2004,trend6_ln_y2005,trend6_ln_y2006,trend6_ln_y2007,trend6_ln_y2008,trend6_ln_y2009,trend6_ln_y2010,trend6_ln_y2011,trend6_ln_y2012,trend6_ln_y2013,trend6_ln_y2014,trend6_ln_y2015,trend6_ln_y2016,trend6_ln_y2017,trend6_ln_y2018,trend6_ln_y2019,trend6_ln_y2020,trend6_ln_y2021,trend6_ln_y2022
KHM.23.6_2,121,SvayRieng,SvayChrum,6.7165284,6.8145571,6.8962975,6.9367981,6.9106855,6.8678684,6.8380599,6.8153286,6.798028,6.7840357,6.7840767,6.7976966,6.8310633,6.8843789,6.9536147,7.0324492,7.1072235,7.1706738,7.2194543,7.256166,7.2874908,7.3212543,7.3641973,7.4208112,7.488811,7.5729971,7.6769171,7.8007979,7.9260898,8.0488462,8.1697025,8.2835093,8.3866806
KHM.23.7_2,122,SvayRieng,SvayRieng,6.8444901,6.8862028,6.9220667,6.9337101,6.8883429,6.8239231,6.7551336,6.6917858,6.6597338,6.6588535,6.6809597,6.7203794,6.7744074,6.8422303,6.9204254,7.0030603,7.0821753,7.1503921,7.2043719,7.2463765,7.2830892,7.3215337,7.3687901,7.4296474,7.5013833,7.5869441,7.6895823,7.8099933,7.9359565,8.0614214,8.1790142,8.2972136,8.406352
KHM.23.8_2,123,SvayRieng,SvayTeab,6.4943442,6.5532327,6.6073608,6.6424499,6.6291623,6.6049056,6.5861483,6.5770454,6.5819778,6.6029892,6.6282496,6.6603823,6.7057424,6.7684464,6.8490291,6.9450641,7.0486064,7.1481233,7.2357578,7.3124971,7.384635,7.4568648,7.5356536,7.6227136,7.7136936,7.7976031,7.8685284,7.9237609,7.9660254,7.9923172,8.0052853,8.0147638,8.0250034
KHM.24.10_2,124,Takêv,Treang,6.7997622,6.8230314,6.8454728,6.8532448,6.8200054,6.7807093,6.7520103,6.7480559,6.7777147,6.8356519,6.9111495,6.9934134,7.0683641,7.1287584,7.1684108,7.1810918,7.1843815,7.1929922,7.2116661,7.2398758,7.2783709,7.3245468,7.3724923,7.4156537,7.4563155,7.5040293,7.567162,7.6420641,7.7355247,7.8562379,8.0090609,8.1910563,8.3862638
KHM.24.1_2,125,Takêv,AngkorBorei,6.3503866,6.4131212,6.4714046,6.5155053,6.5205441,6.5191965,6.5235605,6.5440631,6.5880485,6.6466184,6.7063236,6.7603931,6.8097816,6.8589306,6.9119868,6.971179,7.0405974,7.1221442,7.2092247,7.2936735,7.3593349,7.4074583,7.4456062,7.4785752,7.5165544,7.5586214,7.6027865,7.6446896,7.6799893,7.6973367,7.6988049,7.705327,7.7204819
KHM.24.2_2,126,Takêv,Bati,6.4463234,6.5112934,6.5712676,6.6140251,6.6156683,6.6095233,6.6079488,6.6155472,6.6411881,6.6859236,6.7439747,6.809154,6.874342,6.9391437,7.0051155,7.0732088,7.1433187,7.2137156,7.279911,7.342185,7.4067864,7.4762859,7.5461926,7.6127672,7.6794171,7.7383456,7.789947,7.8367176,7.8831148,7.9292479,7.9820685,8.0514212,8.1418161
KHM.24.3_2,127,Takêv,BoreiCholsar,6.5718536,6.6089015,6.6442175,6.6663613,6.6487613,6.6272159,6.6221242,6.6430678,6.6894007,6.7511525,6.8250122,6.8996,6.9759746,7.0542421,7.1298704,7.1905737,7.2268968,7.2557955,7.2987037,7.3650599,7.4585323,7.5621929,7.6557951,7.7231936,7.7545633,7.7420382,7.7053938,7.6727185,7.6611195,7.6691794,7.6796498,7.6865783,7.6941934
KHM.24.4_2,128,Takêv,DounKaev,6.8009,6.8727489,6.9403296,6.9904122,6.9953332,6.9864788,6.9743576,6.9732909,6.991518,7.0282264,7.0729952,7.1204271,7.173748,7.2339721,7.2996755,7.3670254,7.4414501,7.5122333,7.5737181,7.6261449,7.6741014,7.7244139,7.786643,7.859231,7.9299593,7.9870706,8.0356073,8.0796471,8.1188583,8.1463757,8.1533632,8.1452618,8.1346693
KHM.24.5_2,129,Takêv,KaohAndaet,6.154304,6.2313204,6.3053384,6.3644872,6.3801236,6.3871374,6.3961611,6.4204564,6.4568462,6.5033784,6.5578361,6.6228676,6.6998138,6.7878499,6.8857088,6.985867,7.0764594,7.1547871,7.2162786,7.2646184,7.306469,7.3488464,7.3953032,7.4519043,7.5204005,7.5974345,7.6739736,7.7485056,7.81813,7.8784804,7.931489,7.9855094,8.0429497
KHM.24.6_2,130,Takêv,KiriVong,6.5149298,6.5416603,6.5647607,6.5697575,6.5315399,6.4885516,6.4613895,6.4541121,6.4672523,6.4976983,6.5376177,6.5884032,6.6517634,6.7283859,6.8141007,6.9024644,6.9833717,7.056283,7.1242447,7.1943717,7.2654867,7.3354602,7.405035,7.4706478,7.5277367,7.5783653,7.6307702,7.6896787,7.7469153,7.7933011,7.8390713,7.8909712,7.9471436
KHM.24.7_2,131,Takêv,PreyKabbas,6.5677519,6.6085877,6.6435232,6.665482,6.65554,6.6558986,6.6769567,6.7201486,6.7863221,6.8657675,6.9449987,7.0182056,7.0898838,7.1649885,7.2443185,7.3275132,7.4124727,7.4990211,7.5862551,7.6746578,7.760108,7.8357034,7.9016705,7.9614735,8.0159597,8.0594139,8.0873356,8.0998373,8.1009684,8.0932665,8.0694847,8.0382195,8.0072403
KHM.24.8_2,132,Takêv,Samraong,6.2634969,6.2941813,6.3272705,6.3549752,6.3565216,6.3585911,6.3632269,6.3623409,6.3628116,6.3838382,6.4358678,6.5121937,6.5955572,6.6794267,6.7609806,6.8360114,6.9080019,6.9651546,7.010447,7.0587754,7.1329055,7.238481,7.3592038,7.482976,7.5935097,7.6912928,7.7817121,7.8614273,7.9282713,7.9773898,8.01754,8.0560837,8.0953064
KHM.24.9_2,133,Takêv,TramKak,6.655333,6.6868014,6.7178741,6.7459955,6.745316,6.7509279,6.7673025,6.8031864,6.85746,6.9236374,6.9876599,7.0430059,7.0935621,7.1435194,7.1955752,7.2471757,7.2920618,7.3381286,7.3897915,7.4514828,7.5236974,7.5983024,7.6584277,7.6994877,7.7246046,7.7385464,7.7528372,7.7722278,7.7979836,7.8284631,7.8634171,7.9121776,7.9827533
KHM.25.1_2,134,TbongKhmum,Dambae,6.3404608,6.4278774,6.5109878,6.5751104,6.5966372,6.6132936,6.6378951,6.6784763,6.7365503,6.813005,6.8965726,6.9819236,7.0637484,7.1475105,7.2364936,7.3271737,7.4055305,7.4627104,7.4941716,7.5039692,7.5062022,7.5096617,7.5210776,7.5376463,7.5663481,7.6105952,7.6679754,7.7363553,7.8246737,7.9204364,8.0162144,8.1044025,8.1790447
KHM.25.2_2,135,TbongKhmum,KrouchChhmar,6.6979294,6.6791883,6.6741104,6.670517,6.6425977,6.6200633,6.6149807,6.6286077,6.6555948,6.6975403,6.7420406,6.7824283,6.8320198,6.8987451,6.9770236,7.0519638,7.1145773,7.1647482,7.2035599,7.235517,7.2633057,7.293498,7.3316607,7.379425,7.4413385,7.5113544,7.5844531,7.667767,7.7439246,7.7978354,7.8255544,7.8444896,7.8636684
KHM.25.3_2,136,TbongKhmum,Memot,6.59865,6.6376638,6.6676888,6.6762815,6.6442294,6.6097589,6.5957346,6.6154037,6.6671429,6.7430983,6.826601,6.9070539,6.9862051,7.0700207,7.1622906,7.2568192,7.3421297,7.4097948,7.4569869,7.4877872,7.5140405,7.5488296,7.6033421,7.6750913,7.7580476,7.8378735,7.9076877,7.9617538,7.9955611,8.0098591,8.0127859,8.0157146,8.0264111
KHM.25.4_2,137,TbongKhmum,OuReangOv,6.2561646,6.3585019,6.4592299,6.5362558,6.5619903,6.5714507,6.5823169,6.6103749,6.6624799,6.7375908,6.8261666,6.9131613,6.9878707,7.0511861,7.1104536,7.1693406,7.2266469,7.2853065,7.3427401,7.4007277,7.4681454,7.5475721,7.6297054,7.7082405,7.7818127,7.8495879,7.9116879,7.9645963,8.0041513,8.0341473,8.0658808,8.1023159,8.1454077
KHM.25.5_2,138,TbongKhmum,PonheaKraek,6.3674469,6.4131761,6.4581981,6.498405,6.5220037,6.5491815,6.5755124,6.6046824,6.6380601,6.6781917,6.7268634,6.7820172,6.8413005,6.9045515,6.9720016,7.0393538,7.1064086,7.1711807,7.23211,7.3036084,7.3971539,7.515861,7.6345611,7.7265134,7.7920623,7.8507023,7.9196448,8.0030212,8.0908165,8.1671276,8.2151031,8.2327871,8.2207003
KHM.25.6_2,139,TbongKhmum,Suong,7.3110075,7.332921,7.3572025,7.3669195,7.3376756,7.297543,7.2550035,7.2309737,7.2326651,7.2585344,7.2981353,7.3466463,7.4069076,7.4808283,7.566154,7.6586595,7.7485828,7.8212614,7.8714628,7.9039016,7.9322324,7.954164,7.9536409,7.9175358,7.8494201,7.7821832,7.7313128,7.7131953,7.7258124,7.7629666,7.832118,7.9337821,8.0561228
KHM.25.7_2,140,TbongKhmum,TboungKhmum,7.0389915,7.1289463,7.2070751,7.2605796,7.2668867,7.2608867,7.2617407,7.2758007,7.2997284,7.3243303,7.3331261,7.3117561,7.25666,7.1832147,7.1409664,7.1410489,7.1751261,7.2240186,7.2705522,7.3039541,7.3339696,7.3827505,7.4563665,7.5552163,7.6810923,7.8299284,7.995656,8.1569452,8.2690544,8.29778,8.2338152,8.0940084,7.9342475
KHM.3.10_2,141,KâmpóngCham,StuengTrang,6.263875,6.3415546,6.4074645,6.4430184,6.4274101,6.4058156,6.4043207,6.4351172,6.501286,6.5832372,6.6604176,6.7230005,6.7741647,6.8219585,6.8646383,6.8976841,6.9184361,6.9318142,6.9377956,6.9416814,6.9529867,6.9828405,7.0378323,7.1089792,7.1943183,7.2967944,7.4193735,7.5594406,7.6954656,7.812233,7.902451,7.9643898,8.0118742
KHM.3.1_2,142,KâmpóngCham,Batheay,6.4391341,6.494421,6.5469065,6.5867562,6.5939279,6.5961804,6.6013246,6.6131225,6.6342316,6.6651874,6.7065921,6.7627525,6.8449111,6.9575038,7.0914488,7.2194619,7.3266015,7.4082727,7.4673643,7.5133619,7.561234,7.6211295,7.6883636,7.7569222,7.8252168,7.8920197,7.952816,8.0061197,8.0507498,8.0852985,8.1329851,8.2018204,8.2821465
KHM.3.2_2,143,KâmpóngCham,ChamkarLeu,6.8692613,6.9399052,7.0064678,7.0540218,7.0499167,7.0198612,6.9746261,6.9246049,6.8789659,6.852139,6.848774,6.8747163,6.9227824,6.9858708,7.0660481,7.1481724,7.2235918,7.2949729,7.3677106,7.4463425,7.5346966,7.6252279,7.698977,7.7467346,7.7668629,7.7733259,7.7821703,7.8053956,7.8356986,7.8566651,7.8608437,7.8529506,7.8428202
KHM.3.3_2,144,KâmpóngCham,CheungPrey,6.4341397,6.5230403,6.6088934,6.6737218,6.6967916,6.7091894,6.7209573,6.7421565,6.7746134,6.816453,6.8635273,6.9138236,6.9673667,7.0257506,7.0894465,7.1560206,7.2226076,7.2846084,7.3404255,7.3932543,7.4529595,7.525321,7.6054783,7.6838074,7.7576065,7.8299665,7.9020319,7.9706359,8.0287313,8.0710468,8.1014404,8.1310778,8.1593409
KHM.3.4_2,145,KâmpóngCham,KampongCham,7.991807,8.0438881,8.0926542,8.1276617,8.1275167,8.1225348,8.1242828,8.1380587,8.1672297,8.2117004,8.26618,8.3260803,8.3897047,8.4584188,8.5329866,8.6103029,8.6836147,8.748311,8.8021679,8.8471441,8.8886852,8.927599,8.9674454,9.0109882,9.0586624,9.1076927,9.1501656,9.1738825,9.165451,9.1127348,9.0071049,8.8592691,8.7060843
KHM.3.5_2,146,KâmpóngCham,KampongSiem,7.3355393,7.4002609,7.4619436,7.5072088,7.5132565,7.5098891,7.5109262,7.5229282,7.5499926,7.5928988,7.6449537,7.6996207,7.7548127,7.8124838,7.8762431,7.9436111,8.007988,8.0594158,8.0875187,8.0854483,8.0661488,8.0616407,8.0779915,8.1128559,8.152586,8.1990519,8.2491503,8.2919559,8.3160667,8.3146811,8.293951,8.2637367,8.2340317
KHM.3.6_2,147,KâmpóngCham,KangMeas,6.606935,6.6790543,6.7532754,6.8175006,6.840858,6.8572884,6.8718853,6.8901157,6.9103642,6.9338393,6.96069,6.9956102,7.0414062,7.0994382,7.1692367,7.2456021,7.3191099,7.3868289,7.4432783,7.4899974,7.5374203,7.5903363,7.6493926,7.7107272,7.767992,7.8186531,7.8590388,7.8872361,7.9041462,7.917891,7.9375062,7.9687319,8.008358
KHM.3.7_2,148,KâmpóngCham,KaohSoutin,7.1371846,7.1889071,7.2391114,7.2758408,7.2761006,7.2679439,7.2632012,7.2678409,7.2863846,7.3198071,7.3653922,7.4226441,7.4882741,7.5612302,7.6390238,7.7154441,7.7803254,7.8212967,7.828042,7.7958488,7.7324481,7.6644559,7.6197348,7.6046243,7.6172471,7.6508336,7.7078676,7.788579,7.877439,7.9506941,7.9989095,8.0331802,8.0682297
KHM.3.8_2,149,KâmpóngCham,PreyChhor,6.3411598,6.4013042,6.4638405,6.522253,6.5485678,6.568284,6.5906992,6.622128,6.6674995,6.7253246,6.794435,6.8734226,6.9530082,7.0335126,7.1185422,7.2139444,7.3256116,7.4436979,7.5672016,7.6953945,7.8132133,7.9140868,7.9884324,8.0327225,8.0410929,8.0046864,7.9344373,7.876996,7.8392153,7.8086882,7.7725525,7.727109,7.6716928
KHM.3.9_2,150,KâmpóngCham,SreiSanthor,6.1794233,6.2558613,6.3320622,6.4102106,6.4811983,6.5647321,6.6492867,6.7421179,6.8374858,6.9255691,6.9956603,7.0497422,7.0979552,7.150362,7.2122598,7.2767467,7.3377495,7.387609,7.4309564,7.4770274,7.536057,7.6015954,7.6564765,7.694623,7.7152934,7.7251129,7.7355986,7.7510786,7.77842,7.8223362,7.8746066,7.9312024,7.9983101
KHM.4.1_2,151,KâmpóngChhnang,Baribour,6.2519131,6.2995882,6.3425694,6.3679156,6.3509302,6.3287864,6.3231211,6.3401575,6.3828382,6.4478068,6.5188713,6.5876746,6.6555209,6.7269664,6.8053136,6.8902578,6.976336,7.0496173,7.1086698,7.1561155,7.2006736,7.2569551,7.3295536,7.4117336,7.4919982,7.5620761,7.6259999,7.7021251,7.7769899,7.8343592,7.8698187,7.8919725,7.9047031
KHM.4.2_2,152,KâmpóngChhnang,CholKiri,6.316433,6.3708358,6.4218521,6.4583716,6.4565282,6.4522271,6.4608006,6.4952645,6.560534,6.6551137,6.7636466,6.8689618,6.963954,7.0477242,7.1259217,7.2007885,7.2708187,7.3339701,7.3851986,7.4235382,7.4497089,7.4616389,7.4724822,7.4921403,7.5281372,7.5758734,7.6441422,7.7475715,7.8725982,7.989615,8.0946302,8.1858521,8.2629538
KHM.4.3_2,153,KâmpóngChhnang,KampongChhnang,6.6385741,6.6859088,6.7281361,6.7513113,6.7286196,6.7018461,6.6902065,6.6939645,6.7164412,6.7580543,6.8063431,6.8546906,6.909801,6.9779863,7.0590324,7.1448135,7.2185402,7.2828326,7.3389583,7.393259,7.4546447,7.5261064,7.6006198,7.6772599,7.7546668,7.827374,7.8953495,7.9561605,8.0048666,8.0376406,8.0500898,8.0550442,8.0572128
KHM.4.4_2,154,KâmpóngChhnang,KampongLeaeng,6.5906582,6.6630864,6.7323503,6.7849541,6.7959161,6.7996521,6.806653,6.8229747,6.8559356,6.907053,6.9698105,7.0398703,7.1158714,7.2005706,7.2943234,7.3913755,7.4787574,7.5518641,7.6072588,7.6431508,7.6711822,7.6996374,7.7308283,7.7689729,7.8179035,7.8805676,7.9481792,8.0076399,8.0458813,8.0501671,8.0283251,7.9930453,7.9586468
KHM.4.5_2,155,KâmpóngChhnang,KampongTralach,6.6699724,6.7237635,6.7669902,6.7908201,6.7855549,6.7804656,6.7825589,6.7920699,6.8131175,6.853416,6.9173574,7.0008121,7.0973144,7.2004662,7.2938018,7.37292,7.4407368,7.4946184,7.5346317,7.5672665,7.6069527,7.6685476,7.7502332,7.8416715,7.9264793,7.9826112,8.0065651,8.0084677,8.0192823,8.0419321,8.0772181,8.1264248,8.1816225
KHM.4.6_2,156,KâmpóngChhnang,RoleaB'ier,6.8836589,6.9288588,6.9707141,6.9999242,6.9945331,6.9849372,6.9829402,6.9954967,7.0265546,7.0745878,7.1316738,7.1898131,7.2474046,7.3063259,7.3697643,7.4402943,7.5147166,7.5806246,7.6309404,7.667953,7.7031546,7.7385025,7.7697468,7.7928433,7.8133302,7.8386345,7.8716345,7.9120393,7.9574165,8.0024405,8.0338793,8.0560703,8.0679302
KHM.4.7_2,157,KâmpóngChhnang,SameakkiMeanChey,6.7496309,6.8077769,6.8619871,6.9018569,6.9063759,6.9017072,6.8941436,6.8888526,6.8896198,6.9005132,6.9232965,6.9591246,7.0156856,7.0921273,7.1759896,7.2568641,7.3172579,7.3628736,7.3959689,7.4202828,7.439219,7.4509683,7.4590483,7.4770136,7.5130301,7.5633326,7.6223321,7.6854134,7.7446122,7.7957153,7.8431354,7.8954978,7.9546833
KHM.4.8_2,158,KâmpóngChhnang,TonléSap,6.5049381,6.5611572,6.6094179,6.6457644,6.6515608,6.6592627,6.6775217,6.7082915,6.7485452,6.7961969,6.844821,6.888628,6.9294801,6.9730959,7.0289159,7.0954447,7.164115,7.2258992,7.2738361,7.3063898,7.3282204,7.3454003,7.3691034,7.4044986,7.4525428,7.5112109,7.5781746,7.6467218,7.7124925,7.7685237,7.8113842,7.8508816,7.893116
KHM.4.9_2,159,KâmpóngChhnang,TuekPhos,6.6184735,6.6607981,6.7003632,6.7291698,6.7237897,6.7190742,6.7306986,6.7643614,6.8207707,6.8908467,6.9631019,7.0320792,7.0976939,7.1619139,7.2318921,7.3064551,7.377111,7.435915,7.4788795,7.5066838,7.5239134,7.5342565,7.5424528,7.5532379,7.5711379,7.6058064,7.6623549,7.7322884,7.8087783,7.8816757,7.9515691,8.0210104,8.0910778
KHM.5.1_2,160,KâmpóngSpœ,Aoral,6.9989414,7.0350466,7.068727,7.0865164,7.0625377,7.0319433,7.0151978,7.0200887,7.0490832,7.0991368,7.1599874,7.2251697,7.2932487,7.3654966,7.4413958,7.5171061,7.5856471,7.6383557,7.6686106,7.6755905,7.6666298,7.6505322,7.6404729,7.6479592,7.6765609,7.7274356,7.7959099,7.8741236,7.9517193,8.0200729,8.0788746,8.1380377,8.2002897
KHM.5.2_2,161,KâmpóngSpœ,Basedth,6.6095891,6.6530213,6.6946812,6.7266679,6.730207,6.7353368,6.7477188,6.7738442,6.8161912,6.8722816,6.9349232,6.9992032,7.0648828,7.1333561,7.2064071,7.2814093,7.3533382,7.4151731,7.464098,7.5038114,7.5469055,7.5987659,7.6590295,7.7240334,7.7880864,7.8473229,7.8935246,7.9247956,7.9336586,7.9356136,7.9392686,7.953455,7.9745374
KHM.5.3_2,162,KâmpóngSpœ,ChbarMon,7.24581,7.3148274,7.3783641,7.4175735,7.4016852,7.3507161,7.282546,7.229177,7.2103033,7.228611,7.2726665,7.331696,7.3994823,7.475369,7.5597577,7.6499329,7.7387505,7.8244228,7.9010954,7.9748712,8.0594187,8.1651278,8.2847357,8.3876963,8.4612551,8.5008001,8.5063219,8.4848223,8.4589472,8.4253159,8.3602848,8.2541094,8.1370506
KHM.5.4_2,163,KâmpóngSpœ,KongPisei,6.9818063,7.0378881,7.0918965,7.135313,7.1491423,7.165216,7.1935868,7.2312145,7.2794609,7.339004,7.4071541,7.4802642,7.55374,7.6208324,7.6668091,7.6807146,7.6481676,7.5784225,7.5213065,7.4928312,7.5010176,7.5368686,7.5847187,7.6352615,7.6906486,7.7631483,7.8608937,7.9850488,8.1009121,8.1885185,8.24261,8.2767649,8.3033571
KHM.5.5_2,164,KâmpóngSpœ,Odongk,6.5886202,6.6564846,6.7178845,6.7618055,6.7666221,6.7614903,6.7632408,6.775805,6.8017302,6.8418427,6.8931136,6.9497213,7.0057673,7.0596132,7.1099143,7.1535296,7.1882253,7.2119408,7.2364163,7.2702312,7.3193974,7.378758,7.4421673,7.5049124,7.5710864,7.6436391,7.7278709,7.8203149,7.9185724,8.0218639,8.1404953,8.2850962,8.4417648
KHM.5.6_2,165,KâmpóngSpœ,PhnumSruoch,6.506547,6.5595241,6.607029,6.6408615,6.6499248,6.6616096,6.679285,6.7042999,6.7337756,6.7694898,6.8127794,6.8622251,6.9177408,6.9814868,7.0553002,7.1359582,7.2141895,7.2864356,7.3518734,7.4118166,7.4725204,7.5379577,7.6085114,7.6831102,7.7537651,7.8134151,7.8553886,7.8738804,7.8749413,7.87149,7.867918,7.8735766,7.8819828
KHM.5.7_2,166,KâmpóngSpœ,SamraongTong,7.127254,7.1913624,7.2521677,7.2972026,7.305243,7.3123002,7.3348432,7.378336,7.4357877,7.5031853,7.5700073,7.6209135,7.6497703,7.6481185,7.6070309,7.5393281,7.4886026,7.4552917,7.4359794,7.4409003,7.4713755,7.5201149,7.5720844,7.6187277,7.6616035,7.7117324,7.7760038,7.8581686,7.9440379,8.0210972,8.0847645,8.1396236,8.1888885
KHM.5.8_2,167,KâmpóngSpœ,Thpong,6.5508585,6.6192651,6.6830688,6.7278972,6.7288694,6.7206478,6.7189841,6.7314487,6.7624927,6.8114572,6.8713036,6.9379277,7.0114508,7.0942073,7.1852894,7.2781167,7.360826,7.4278092,7.4782538,7.5159297,7.5474639,7.5794744,7.6168051,7.6545606,7.6935639,7.7413025,7.7956324,7.8453665,7.88766,7.9222841,7.9528556,7.988574,8.025897
KHM.6.1_2,168,KâmpóngThum,Baray,6.8088002,6.8449297,6.8710766,6.8695621,6.8145385,6.741694,6.6771302,6.6398015,6.6376019,6.6689591,6.7222977,6.7913213,6.8722711,6.9622679,7.0589066,7.1594753,7.2583218,7.3381572,7.396956,7.4435639,7.4959764,7.5656118,7.65486,7.7574587,7.8697095,7.9788418,8.0721569,8.138998,8.1689043,8.1569958,8.1107969,8.0449314,7.9772973
KHM.6.2_2,169,KâmpóngThum,KampongSvay,6.2938685,6.3519721,6.4045892,6.4415293,6.4434495,6.4494548,6.4784441,6.5363145,6.6198711,6.7124362,6.7969379,6.8632369,6.910212,6.9425797,6.9695487,6.9972949,7.0342722,7.075089,7.1133804,7.151329,7.195066,7.2440925,7.3041658,7.3778334,7.4649854,7.5647993,7.6702065,7.7765203,7.8739319,7.9447241,7.9892468,8.0199366,8.0454388
KHM.6.3_2,170,KâmpóngThum,PrasatBallangk,6.5598621,6.6189451,6.6754756,6.7194362,6.728929,6.7342715,6.7438192,6.7619343,6.7920713,6.8344474,6.8836575,6.9361262,6.9924531,7.0554342,7.1270719,7.2054367,7.282546,7.3545532,7.4211268,7.4846458,7.5510006,7.6230435,7.6973991,7.7685013,7.8344054,7.8997316,7.9630971,8.0224895,8.0728092,8.1107397,8.1381197,8.1640177,8.1866455
KHM.6.4_2,171,KâmpóngThum,PrasatSambour,6.5009584,6.560638,6.6174617,6.6607504,6.6671333,6.6708937,6.6833434,6.7116656,6.7596045,6.8253727,6.8953834,6.9610224,7.0223942,7.0822015,7.1404929,7.1965628,7.2401662,7.2723002,7.2903266,7.299005,7.3073974,7.322186,7.355092,7.4077449,7.476984,7.5548501,7.6351047,7.7129278,7.7901931,7.8643446,7.9378581,8.0103693,8.0777378
KHM.6.5_2,172,KâmpóngThum,Sandan,6.3361278,6.3913703,6.4427094,6.4777989,6.4745479,6.4673591,6.471127,6.4923849,6.5330915,6.5939665,6.6650171,6.7273188,6.7783194,6.8351154,6.9074264,6.9952288,7.0893312,7.1745057,7.243576,7.2960019,7.3324857,7.3588147,7.3873181,7.4238815,7.4708481,7.528008,7.5941372,7.6641445,7.7281556,7.7786393,7.8158045,7.8475089,7.8786488
KHM.6.6_2,173,KâmpóngThum,Santuk,6.2894001,6.3038001,6.3152542,6.3200407,6.3052235,6.3092499,6.3341527,6.3908463,6.4711175,6.5698462,6.6718974,6.7716584,6.8685241,6.9630289,7.0554533,7.1442761,7.2176914,7.2767715,7.3210135,7.3509841,7.3674898,7.380446,7.4016128,7.4371352,7.4835401,7.5420074,7.6118603,7.6872821,7.7595792,7.8197308,7.8704963,7.9256134,7.9853196
KHM.6.7_2,174,KâmpóngThum,Stoung,6.3310447,6.4058914,6.4750137,6.5193548,6.5133829,6.4938703,6.4826474,6.5015259,6.5591354,6.6500139,6.7550607,6.8541799,6.9434986,7.0278769,7.1130385,7.1957135,7.2709455,7.3365498,7.3909063,7.4342189,7.4684401,7.4934359,7.5105395,7.5292268,7.558166,7.6012568,7.6545858,7.718369,7.8020062,7.898407,7.9971418,8.1002922,8.2008314
KHM.6.8_2,175,KâmpóngThum,StuengSaen,6.7238746,6.7959142,6.8598609,6.8995152,6.884057,6.8461704,6.8031459,6.7654471,6.7483196,6.7548738,6.7869711,6.8480997,6.9389758,7.0551209,7.1786866,7.3012381,7.4162588,7.5028825,7.5404558,7.5383811,7.5413327,7.5662718,7.6045871,7.6472573,7.6952748,7.7487202,7.8033991,7.8446674,7.858798,7.8464408,7.831213,7.830049,7.834157
KHM.6.9_2,176,KâmpóngThum,TonléSap,6.5689955,6.6314578,6.688983,6.7262692,6.7188964,6.6990461,6.6826615,6.6760082,6.6828403,6.7062745,6.7456613,6.7968841,6.8570719,6.9240561,6.9959078,7.0695233,7.1404529,7.2084641,7.2594275,7.2892203,7.3015776,7.3048201,7.316123,7.3425083,7.3883872,7.4521985,7.5303802,7.6103344,7.684216,7.7457585,7.7924256,7.8354802,7.8812761
KHM.7.1_2,177,Kâmpôt,AngkorChey,6.7506227,6.7573156,6.7668681,6.7648063,6.7236948,6.6782184,6.6492314,6.6397414,6.6516762,6.6814528,6.716764,6.7530408,6.7930698,6.8469996,6.9184508,7.0046167,7.0969291,7.1822953,7.2531877,7.3145933,7.376122,7.4460926,7.5260344,7.610199,7.7047391,7.8182683,7.9494476,8.0755806,8.1696787,8.2086353,8.1946363,8.1492271,8.0870733
KHM.7.2_2,178,Kâmpôt,BanteayMeas,6.5456538,6.5962057,6.6429873,6.675694,6.6679373,6.651844,6.6477776,6.6658139,6.7107401,6.7806649,6.8617291,6.9410419,7.013237,7.0782971,7.1383166,7.1912971,7.2340531,7.2656932,7.2849998,7.2991033,7.3271527,7.3756981,7.4353733,7.4994235,7.5672178,7.6286397,7.6712604,7.6875358,7.6965299,7.7052736,7.7074065,7.7032704,7.6967111
KHM.7.3_2,179,Kâmpôt,Chhuk,6.4642234,6.5290484,6.5870571,6.6255441,6.6202288,6.6088262,6.6114554,6.6362305,6.679534,6.7372832,6.7958817,6.8509016,6.8984222,6.9494343,7.0151343,7.0853143,7.1484132,7.1917567,7.2203817,7.246459,7.2814536,7.3317184,7.395926,7.4659028,7.539135,7.6131606,7.6860108,7.7527914,7.8060412,7.842701,7.8661995,7.8865438,7.9024534
KHM.7.4_2,180,Kâmpôt,ChumKiri,6.5910497,6.6417418,6.6905465,6.7249093,6.7177672,6.7048259,6.7005143,6.7136078,6.7481241,6.8016295,6.8619294,6.9279413,6.9977098,7.0727839,7.1530795,7.2333517,7.3024864,7.3543892,7.386487,7.4030161,7.4138594,7.4294906,7.4559021,7.4986148,7.5583596,7.6283789,7.7016072,7.7720861,7.8398986,7.9102726,7.9944983,8.1064768,8.2289505
KHM.7.5_2,181,Kâmpôt,DangTong,6.4245834,6.483182,6.5376225,6.5746756,6.5699244,6.5620198,6.5702467,6.6017537,6.661078,6.7466941,6.8394761,6.923418,6.9885654,7.0397296,7.0802159,7.1184244,7.1602817,7.2025805,7.2484164,7.2991014,7.3555045,7.4146676,7.4636335,7.5066829,7.5474091,7.5876231,7.6360059,7.6884484,7.7425756,7.7857971,7.8187523,7.8453569,7.8738575
